"C_HLEVEL"|"C_FULLNAME"|"C_NAME"|"C_SYNONYM_CD"|"C_VISUALATTRIBUTES"|"C_TOTALNUM"|"C_BASECODE"|"C_METADATAXML"|"C_FACTTABLECOLUMN"|"C_TABLENAME"|"C_COLUMNNAME"|"C_COLUMNDATATYPE"|"C_OPERATOR"|"C_DIMCODE"|"C_COMMENT"|"C_TOOLTIP"|"M_APPLIED_PATH"|"UPDATE_DATE"|"DOWNLOAD_DATE"|"IMPORT_DATE"|"SOURCESYSTEM_CD"|"VALUETYPE_CD"|"M_EXCLUSION_CD"|"C_PATH"|"C_SYMBOL"|"PCORI_SPECIMEN_SOURCE"|"PCORI_BASECODE"|"OMOP_SOURCECODE"
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\2781001000004103\27171001000004100\"|"Serine (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:20656-5</TestID><TestName>Serine SerPl-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mcmol/dL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>1790</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\2781001000004103\27171001000004100\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Amino acid measurement (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Amino acids (Moles/volume) in Serum or Plasma (observable entity), Serine (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\2781001000004103\27131001000004103\"|"Methionine (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:20651-6</TestID><TestName>Methionine SerPl-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mcmol/dL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>1820</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\2781001000004103\27131001000004103\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Amino acid measurement (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Amino acids (Moles/volume) in Serum or Plasma (observable entity), Methionine (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\2781001000004103\27091001000004104\"|"Isoleucine (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:20648-2</TestID><TestName>Isoleucine SerPl-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mcmol/dL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>1350</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\2781001000004103\27091001000004104\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Amino acid measurement (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Amino acids (Moles/volume) in Serum or Plasma (observable entity), Isoleucine (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\108771001000004109\7321001000004107\"|"Homocysteine (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:13965-9</TestID><TestName>Hcys SerPl-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>umol/L</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>220</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\108771001000004109\7321001000004107\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Amino acid measurement (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Homocysteine (Moles/volume) in Body fluid (observable entity), Homocysteine (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\103541001000004108\47671001000004102\"|"Cystathionine (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"LA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\103541001000004108\47671001000004102\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Amino acid measurement (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Cystathionine (Moles/volume) in Body fluid (observable entity), Cystathionine (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\40068941000004103\66221001000004107\27061001000004102\"|"Histidine (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:20645-8</TestID><TestName>Histidine SerPl-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mcmol/dL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>1640</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\40068941000004103\66221001000004107\27061001000004102\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Amino acid measurement (observable entity), Histidine (Moles/volume) in Unspecified specimen (observable entity), Histidine (Moles/volume) in Body fluid (observable entity), Histidine (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\40043001000004102\66101001000004104\26971001000004102\"|"Arginine (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:20637-5</TestID><TestName>Arginine SerPl-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mcmol/dL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>2280</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\40043001000004102\66101001000004104\26971001000004102\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Amino acid measurement (observable entity), Arginine (Moles/volume) in Unspecified specimen (observable entity), Arginine (Moles/volume) in Body fluid (observable entity), Arginine (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\40018921000004105\40007841000004109\40091851000004100\"|"Carnitine/Creatinine (Molar ratio) in Urine (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\40018921000004105\40007841000004109\40091851000004100\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Amino acid measurement (observable entity), Amino acids/Creatinine (Ratio) in Urine (observable entity), Carnitine/Creatinine (Ratio) in Urine (observable entity), Carnitine/Creatinine (Molar ratio) in Urine (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\40014551000004100\66301001000004105\12001001000004100\"|"Phenylalanine (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:14875-9</TestID><TestName>Phe SerPl-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>umol/L</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>1980</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\40014551000004100\66301001000004105\12001001000004100\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Amino acid measurement (observable entity), Phenylalanine (Moles/volume) in Unspecified specimen (observable entity), Phenylalanine (Moles/volume) in Body fluid (observable entity), Phenylalanine (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751121000004100\40095181000004102\25081001000004101\25121001000004102\"|"Bicarbonate (Moles/volume) in Capillary blood (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:1961-2</TestID><TestName>HCO3 BldC-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mmol/L</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>30</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751121000004100\40095181000004102\25081001000004101\25121001000004102\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Clinical chemistry electrolyte observable (observable entity), Bicarbonate (Moles/volume) in Unspecified specimen (observable entity), Bicarbonate (Moles/volume) in Blood (observable entity), Bicarbonate (Moles/volume) in Capillary blood (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751121000004100\40095181000004102\25081001000004101\25111001000004105\"|"Bicarbonate (Moles/volume) in Arterial blood (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:1960-4</TestID><TestName>HCO3 BldA-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mmol/L</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>70</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751121000004100\40095181000004102\25081001000004101\25111001000004105\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Clinical chemistry electrolyte observable (observable entity), Bicarbonate (Moles/volume) in Unspecified specimen (observable entity), Bicarbonate (Moles/volume) in Blood (observable entity), Bicarbonate (Moles/volume) in Arterial blood (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751121000004100\40095181000004102\15791001000004104\25111001000004105\"|"Bicarbonate (Moles/volume) in Arterial blood (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:1960-4</TestID><TestName>HCO3 BldA-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mmol/L</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>70</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751121000004100\40095181000004102\15791001000004104\25111001000004105\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Clinical chemistry electrolyte observable (observable entity), Bicarbonate (Moles/volume) in Unspecified specimen (observable entity), Bicarbonate (Moles/volume) in Body fluid (observable entity), Bicarbonate (Moles/volume) in Arterial blood (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751121000004100\40095181000004102\15791001000004104\10701001000004108\"|"Bicarbonate (Moles/volume) in Venous blood (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:14627-4</TestID><TestName>HCO3 BldV-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mmol/L</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>70</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751121000004100\40095181000004102\15791001000004104\10701001000004108\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Clinical chemistry electrolyte observable (observable entity), Bicarbonate (Moles/volume) in Unspecified specimen (observable entity), Bicarbonate (Moles/volume) in Body fluid (observable entity), Bicarbonate (Moles/volume) in Venous blood (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751121000004100\40058271000004105\13731001000004104\21371001000004108\"|"Calcium (Mass/volume) in Urine (observable entity)"|"N"|"LA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751121000004100\40058271000004105\13731001000004104\21371001000004108\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Clinical chemistry electrolyte observable (observable entity), Calcium (Mass/volume) in Unspecified specimen (observable entity), Calcium (Mass/volume) in Body fluid (observable entity), Calcium (Mass/volume) in Urine (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751121000004100\40023881000004100\25571001000004105\40089271000004105\"|"Calcium.ionized (Moles/volume) adjusted to pH 7.4 in Blood (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751121000004100\40023881000004100\25571001000004105\40089271000004105\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Clinical chemistry electrolyte observable (observable entity), Calcium (Moles/volume) in Unspecified specimen (observable entity), Calcium.ionized (Moles/volume) in Blood (observable entity), Calcium.ionized (Moles/volume) adjusted to pH 7.4 in Blood (observable entity)"|"@"||||"NELexicon 20180329"|||||||
